video_id,incongruence_score
WgJufB10xu0,0.3539586663246155
blSBrCU9bkY,0.3417345285415649
peX2_vLCsV4,0.3044341206550598
JlHt9pEJvGw,0.2499400377273559
YQ5j43wKGZY,0.2406250238418579
-xgS3i3N2qU,0.2293740510940551
m7WpmpenK6s,0.2634177207946777
MG2eU0kMX64,0.3022674322128296
BBEFdClXkoA,0.2202884554862976
dpFHkvB9euc,0.2571997046470642
6HwYbSAqEn8,0.2462027072906494
uaUj_uSSSaM,0.253588318824768
a9mvxtKgP4s,0.2951573729515075
hphlFlAfM6I,0.2396914958953857
AiJeLPzfu4M,0.1813353300094604
UGAevXcg_WQ,0.3526195287704468
iyzEB1D7F4g,0.2968185544013977
setVhhcYEbU,0.3653620481491089
m1uaK-4vg6E,0.2830137610435486
mKgPGOa4CUQ,0.3013356924057007
uUt978D_4Vg,0.2845326066017151
ZecxFFqj6Dk,0.3038744926452636
t_4jM5vod2A,0.2850956916809082
-RYyTgWNlIw,0.3270403146743774
OClHVaZnx0c,0.2789565324783325
_ShVkz3kYUI,0.3140519857406616
_W5Jd-YtMjE,0.2599906921386719
-y0nld4Yv40,0.3950264453887939
0oZM27yfnjM,0.2847211956977844
1XbDoj1aOrM,0.2450331449508667
1cL9CRS5n28,0.3109868764877319
1wj3Ba6-dzg,0.3385238647460937
1zKz9s9D7dU,0.3548946380615234
2DAnEEduSkY,0.3193777799606323
2jRQG3l9I_I,0.2325755357742309
3PjFBowJV6E,0.2202043533325195
3g_uG81OjNQ,0.370812177658081
4Ysfya6XYjk,0.2806921601295471
5G3CbYVzw6M,0.2794169187545776
5ZO5_CfTMoc,0.2789995670318603
5ZX_eypUHns,0.2634133100509643
5atRcJCTD5s,0.2560134530067444
7NBGJu5BKcY,0.2362971305847168
7Y0MFQNQYsY,0.3260354995727539
7dbZUuSqJDs,0.300347089767456
7jZ7-kFWAQY,0.2773064970970154
08jhf7tSmmQ,0.3220793008804321
9PNpRQYMhas,0.2658833265304565
36hOAcUWEiM,0.227071464061737
76qnNkZ6-bA,0.2744379043579101
92bGRcDLs38,0.2193557620048523
489M-IfTT4M,0.3163174390792846
945lkzMIZWU,0.2350957989692688
AfOfPUyY5mA,0.3855994939804077
AmFHamyaCHY,0.2995829582214355
at9qQUJj-Po,0.2466096878051757
B5TcZ_EN4AY,0.3454364538192749
BAbPkzVRwv4,0.2797110080718994
b9eqDjjiB78,0.309447705745697
bympMYTNS1s,0.2537482380867004
cCt9fbYrMgI,0.3498977422714233
cfKi70A-6iY,0.2154856920242309
cmLCl67cM7U,0.3556175231933594
DbEnEom2lS4,0.3077171444892883
djk9pncv5PE,0.3694765567779541
ED5ZQr7oA2w,0.2610447406768799
Elf049m0V7k,0.3096463680267334
ExlQrDusHoA,0.2582427263259887
ePzkMP3tFZ4,0.2683926820755005
exPWhTeIr-4,0.2893445491790771
F1FWlTnv1as,0.3474692106246948
fSTwONwagXY,0.3038869500160217
GCPFFF1aGD0,0.2748595476150512
GOl90WKhbJ0,0.2800682187080383
gRCYUmEuL1E,0.3292642831802368
gyE7IphL90E,0.3394477367401123
h-KlE2jXGn0,0.3330863714218139
hDv_RnTSn2Q,0.3052345514297485
IWEceQZjdeY,0.3144562244415283
IejJgRxE50o,0.1990394592285156
IvARDGELg8U,0.28289794921875
J0oOfPQVe9A,0.3114030957221985
jDR46dlyEBU,0.3500591516494751
jb0Ll_DcwXQ,0.2864331007003784
KAw1hv2528A,0.2574726343154907
KDP74u_-mgw,0.2528866529464721
KTwZIUDCj0s,0.3382245302200317
Kg40XWMH6HE,0.3079534769058227
k7dfgOh3AE4,0.2285146713256836
ky1xYImBNnw,0.3116756677627563
LtwYj60tbBo,0.2656140327453613
l-Dq0q1lvJs,0.2890256643295288
lml3IusuCGY,0.2294183373451233
M3XPcfF5drM,0.3175955414772033
MZEIGoEfQO0,0.3606569766998291
mQe0SkiJg5U,0.3657105565071106
mzy0seVwG4Q,0.3057661652565002
N80RbQiILS8,0.3120191693305969
NuZzanfgZZg,0.2456229925155639
nA_4LsXeunI,0.3550739884376526
nWUGgh21Y6U,0.3471485376358032
nuNI7tr0YZE,0.2212474346160888
nylMy-vC49E,0.3120518922805786
oC2o2-Nteyw,0.3182542324066162
oJrNJhsQrFc,0.325931191444397
obVg0R4J4NU,0.3780362606048584
omEdhW-n0qc,0.3345240950584411
PUaYr-mrXfo,0.2612835168838501
PXThMrVZo50,0.3302091360092163
PwASYy9EGWQ,0.2349181175231933
pMkVNcZOQ8I,0.3110440969467163
pazy2kJBSU4,0.3140634894371032
QJQ-m3JsLZw,0.3604636192321777
QNUO3gi4-80,0.2842752933502197
QWczX290t-Y,0.3227445483207702
Q_9IocXiDQA,0.2885364294052124
QaKFIdd5BOA,0.3457462191581726
QeemTmz-EEs,0.2814425230026245
QoFbDEB3O10,0.2815189361572265
qEvi05smvQU,0.3449791669845581
qRH23qaidbw,0.3031775951385498
qY9UDhRqYyQ,0.2945096492767334
r8GGcOTaX0A,0.3545924425125122
rI4QRw7z220,0.2976026535034179
rdZNx-bFEyM,0.2451908588409423
S-urPnZysx0,0.2831581830978393
Sl6NVYg_Gyo,0.3666877746582031
Smw02vXKClE,0.3039581775665283
sAvS0dBgRoE,0.3481859564781189
t29uk3lBAig,0.2631683349609375
tQlzkpxRskY,0.3121185302734375
t_ZCyb69awE,0.2797839045524597
tvyiIZb90vg,0.3822246789932251
U1bUwDxBu4Y,0.296330451965332
U7d8-kC8-yA,0.3387830853462219
UAtycCi4Gu8,0.3874417543411255
UDhNBLjzr00,0.2559528350830078
UTH-B5E46O0,0.248167335987091
UrvsDOmQacA,0.3256541490554809
uJ24-lI5gZM,0.2668476104736328
uOSJQa6ARbE,0.2753726243972778
ux5czE-rEYU,0.3107941150665283
VHvRwPO5W5k,0.333708643913269
VbUzlWTMCTE,0.2962076663970947
VlDTMIgGbRo,0.214616596698761
vjrXPNfkm5E,0.352609634399414
WJXpPZI-RnM,0.2628706097602844
W_CG_FiYeec,0.275162935256958
WsRm8MoFJjc,0.3161587119102478
wR6Ot1dmXCI,0.3301763534545898
wRH5nL3TqpY,0.3039215207099914
XUGEf2MG6j4,0.2664900422096252
XV7hjB00k9Y,0.3353230953216553
XuNqMOGENZk,0.3397237062454223
XuuV5Z5SJak,0.3028672933578491
xxz01CWHz-c,0.3093830347061157
Y3-VtJB2Xec,0.37613046169281
ygtjdGU3Ki0,0.3120006918907165
ZWk2E1ppcRo,0.2814576625823974
ZkLvE2wsr8M,0.2644153833389282
z0BwHBp8CQI,0.2457119226455688
YkIN3TyDLFk,0.2855459451675415
_7VXXHn-AaY,0.3326501250267029
nY0PhNhogYw,0.3239846229553222
dUaTLrPXQCE,0.2877962589263916
hUmTKH68EVE,0.2760000228881836
vgd20co9vp8,0.2612298727035522
UmQDj32kuMg,0.2406076192855835
NuJ2cgz_oJw,0.2762691378593445
taaxeeLu9D0,0.2893658876419067
N2O9lveUsyg,0.3549847602844238
TlxP5R2afX0,0.2904039621353149
GpW2cjNOukk,0.2625592947006225
0XO2rDF0eAc,0.3324835300445556
H4tkcoqQi60,0.3989086151123047
al2TSUUNBzM,0.3706389665603637
uXbEQNuvfVo,0.245314359664917
kNxPgau9Ib8,0.2560017108917236
Q9UDoY9ezVw,0.3560739755630493
Z0Tob4eL18w,0.3378843665122986
4qVY3qLI-0k,0.3006303310394287
DYEAzLrFCoQ,0.2866263389587402
UUZ6O73_ydM,0.315845251083374
iKHbaZb7oDI,0.2937520742416382
qY4fw81Wzoo,0.3271828889846802
EJBsIbPegEk,0.2912493944168091
pdtS2KQyRd4,0.3306730389595032
ppPE2qKrong,0.2947753071784973
IA2LgeFqWjY,0.29443359375
rQys5X0JqFs,0.3068811893463135
kmmNVLiC_nQ,0.3121697902679443
HGd81Eft1eA,0.3621450662612915
uYXQqhVB7uw,0.2770939469337463
miiefPDILZA,0.2948498129844665
tiC8P7Kr2Ak,0.2923297882080078
n_Ay5c0iz_U,0.2759506702423095
0BEAXgoHsrw,0.2680481076240539
rk7tNQ4puSA,0.2909915447235107
9jJYKp4xtGM,0.3087341785430908
3e-Fflqh98M,0.3197096586227417
pBEY-9vaTy4,0.2712156772613525
gzZ-c_2Cqvo,0.3217718005180359
rcsjm_VbIoY,0.2457887530326843
hk089Z5C_d4,0.2511467933654785
4_Vk_0au4Uk,0.2066317200660705
azNbpAnSiAM,0.174749493598938
siI4U3JlURs,0.2329021096229553
bS4dxJ50-ZU,0.2299981117248535
yzFas2BOQbM,0.1958116888999939
KH9o8UYjWuk,0.2173419594764709
0gcVq4kCGkY,0.2172294855117797
TaHr7mvkpL0,0.2169690132141113
EKCZHTlk24w,0.2486177682876587
DrBNiZOBhlc,0.2309694290161132
AlFYyXWALzg,0.2252304553985595
Cbo2yT3LlkE,0.2054522037506103
yBJu_IceZVA,0.2177692651748657
oQSOMZjUyVs,0.2130827903747558
Iv21lc2kmJA,0.4119348526000976
xyJanu3oB58,0.2551968097686767
KtXF96oWZV8,0.2048711776733398
UvDNf7rtajE,0.2267683744430542
v3cHvZTpCXA,0.2548918724060058
BkfC9xJBfa0,0.2688435912132263
8vsKelGXfow,0.2175514698028564
BC1gY53uanM,0.2351120114326477
Mp3Wi98HTUY,0.2616363763809204
8PsZ6zUyNYg,0.371391236782074
f87JmMzJ03g,0.2316114902496338
SlvlAG9qbm0,0.2919802665710449
tNm5xVfsFvQ,0.2456353902816772
mmoTwfxok48,0.2790273427963257
QP7R1304Juo,0.2272753715515136
t2SrzmOJ22U,0.222364604473114
6QBBOF5kkys,0.3029307723045349
nJTERjtnWTE,0.1985759139060974
p1fukG8boHY,0.2348712682723999
AVaXbRxX_0E,0.2478358745574951
F8FuLOUlPSg,0.2352145314216613
nKmsYNfcp2Y,0.2444878816604614
VGNRi_HBZc8,0.2630130052566528
DbjqcSKC5gw,0.279789388179779
iEuGZcgC5b8,0.2353120446205139
BGzoVxPP-20,0.2962851524353027
g5rJmWzHUys,0.2524116039276123
3mk76DTzj1w,0.2910027503967285
JiwBOfzICa4,0.2387785911560058
rsEQBT4uy-E,0.1878591775894165
X2Y1uV-D_-E,0.2796606421470642
BQi71lEUfLA,0.2638099789619446
p2Tb4QMGHUI,0.2554494142532348
VkdGnjldAHU,0.2451027631759643
Jt28AqHB6gI,0.2492496967315673
9RLoPKnwwh8,0.2470460534095764
Cp2VynCgcTo,0.2461863756179809
qcsdJgJLM38,0.2328821420669555
SfPEJh3XvxY,0.2898935079574585
MGCZNfWjd4I,0.2911868095397949
TcP6JQRLdi8,0.3429807424545288
FFwcE_kRilo,0.334665834903717
sh3wpWZe29s,0.2639884948730469
0Jl9aCB2Y0U,0.2728525400161743
lcxaiy74olA,0.2641563415527344
1xPgvAgecBY,0.3151583075523376
nZ_MzG0IsjM,0.2518784999847412
in2jZ4fEdN0,0.3574349284172058
6-A4dgrRmUw,0.3695293664932251
ViRHUZ4FYpE,0.3232749104499817
SqTyVJLlStw,0.2953739166259765
IPwlO9vb5ig,0.2768591642379761
l_J91LIPD9o,0.2359818220138549
Q3fowI6Fk1I,0.2511117458343506
3Mvm6-VbrPE,0.2420948147773742
eGHk7vjpM1I,0.2667328119277954
rjRZPgOuXmc,0.2262365221977234
IZKIyq4lugw,0.2798303365707397
YR9ucBKrXYw,0.2154960632324218
ApeJ13IWORo,0.2359120845794677
WN43zQNi9L8,0.2170470952987671
xOLdnZ76FRk,0.2574166059494018
o4BQjitYvnk,0.2633737325668335
N2OfqlNSTNI,0.2230260372161865
nSmprWdbPJ0,0.1978223323822021
o11m8ddslJY,0.2150783538818359
NQVwPAFkfNU,0.2822139263153076
QqIO3TGL214,0.2456457614898681
DDol_otKkh8,0.2595038414001465
rOUFcq27V1A,0.2865077257156372
TKT3fKXvt9c,0.2378703951835632
8Cn8GloDhVY,0.2985666394233703
bVPhfJssD0k,0.2780672311782837
9ygZzBUvAqc,0.257438063621521
T1fSxZFkg7I,0.2452022433280944
ihU2m7c13sM,0.2570435404777527
8QxKiYW6Xno,0.2827582359313965
OdQ6ff4dbQw,0.3110689520835876
gThNmAcknbk,0.3113288879394531
S9qUllw14ng,0.3219123482704162
AZJxwZRm9u8,0.2954436540603637
L_1R40T6gJs,0.2277963161468505
LF0bNy2G6MQ,0.1993457078933715
OVmeI58ioXA,0.2205016613006591
DsTQVgBVIoI,0.2105787396430969
4tf0SvG-36M,0.1824896335601806
wr-hKR6HT8M,0.3594964742660522
Aun_RGA_u0k,0.2494843602180481
oSEloWv9ZRg,0.2264272570610046
TaZkl52N3NE,0.2867549657821655
13c37KJqs7w,0.2983485460281372
8yRH3ecJRpY,0.200175940990448
QjWrpD-Nqbk,0.2254285216331482
0basEI52lJk,0.2656381130218506
suxbsswhORA,0.1953803896903991
m-IsK2T45pk,0.3164681196212768
wDfLOeVkC3I,0.2984952926635742
iIAK-mJleqg,0.2524880170822143
AOOKmn_aHxA,0.2753785848617553
eDdUIP2efmo,0.353616714477539
FQYXAyseutY,0.3200079798698425
6p38dCSHAVc,0.2659627199172973
ohlFsHFs62I,0.2647628784179687
UUGqRZgWJoM,0.2443684339523315
FUViHbnHkZI,0.2862147092819214
BgljHqQpp2Y,0.2811973094940185
ZFLDzCLrnm0,0.1994540691375732
SC7aUcwj_sM,0.2423518300056457
r1xsuPlKis8,0.2480266094207763
OP75ThF88QU,0.2559530735015869
1mYPypXQy9s,0.2444102764129638
xi_8XEsMHdY,0.3090018033981323
QFF1xB7r-8w,0.2731311321258545
1r9SJNNqmBQ,0.2384507656097412
HslCUAYPRA4,0.274509847164154
jyeOXHJjaJc,0.2597055435180664
y_sIPi3-wBs,0.2551237344741821
E5q_pEKifnA,0.2400550842285156
aT9ib0dJnfw,0.2237535119056701
YKvxy31_Wvo,0.2530884742736816
oi_h9Qwi1ZI,0.1765670776367187
SRY_SSaM8v4,0.2478928565979004
llnRbPyRdxs,0.3268055319786072
bYdg2Iyq8cw,0.3295113444328308
j8D70ywB9y8,0.34079110622406
A8yr42L4Ep0,0.3544188737869262
o8MmnGivYrY,0.2696148157119751
PaFMAgfkpyY,0.2944791316986084
bCxWfMhLtmQ,0.2918031215667724
YIP8p6BBYyc,0.2480865716934204
dFI2YX1TnEo,0.2566039562225342
CDo9wMTFRX8,0.2436752319335937
y3kmk0K2lJs,0.2390303611755371
qXxTIRWzgxQ,0.243467092514038
YhiQkKRaw6Y,0.3856027126312256
WLhJ7F5SjoU,0.2618358135223388
cr8o7SkyMRk,0.2136400938034057
B9RM-2ECYIE,0.2392576932907104
XUiML3YTEjY,0.2623066902160644
lF2fwDctmlU,0.3148990869522095
sn12irUO2xo,0.2549728751182556
Dn6WWjt21mo,0.1916099786758422
DBhCetjhRgI,0.2978575229644775
Mbai1WDCOVM,0.2679845690727234
zNBeVJnl5Cs,0.1911811232566833
zoH6e91-XQY,0.1912597417831421
wDcR3EZYb10,0.2899943590164184
RZzSv56423w,0.2542654871940613
13MtqiKfuL0,0.2836240530014038
ZocFLJwEDkk,0.3277751803398132
0BtWtOIwT9w,0.2492192983627319
k1QgaJIEoGg,0.2554520964622497
Cf4epR-Vm24,0.3156871795654297
IypJ-XPa41U,0.2128956317901611
DNJaLQXPSkE,0.2006850838661193
DnmG_2-zxps,0.2268592119216919
t9WEGvzwqBM,0.2815419435501098
FLNluKfk0C4,0.2976026535034179
kjZcgdKhbZI,0.2362082004547119
4JNn6iVpoIs,0.4042317867279053
7D7QFtpb-mg,0.2766205072402954
RXp5W6qedIQ,0.2365312576293945
WZ68csFtawo,0.3239510059356689
S2LBRXCECis,0.2824362516403198
8UcuZw2iIKE,0.275738775730133
Q4MoOAtQWkI,0.231246531009674
JpAXR2iUonA,0.3000600934028625
NOFHb7p5oOk,0.2975785732269287
4QExmoLeqmY,0.305607259273529
oRzDZnSmkGw,0.2959045171737671
lCYG1bTGlOQ,0.2745440006256103
K92VTro7vNs,0.3079297542572021
An52a50mVXs,0.2940528392791748
YOhhLMmjbcA,0.2708855271339416
qaKKdgU_PZ0,0.3058010339736938
qS7pOZRWwX0,0.4367167949676513
PBWFjdvBHuo,0.2894490361213684
gkD1WiWh0Ag,0.2616746425628662
fM-LDkcEFKY,0.287219226360321
2jSW3swKTL8,0.2919975519180298
8QnAerFgSkU,0.3107941150665283
TDGDUbjp2Wc,0.2851635217666626
VFqY8vAUkCE,0.3140029311180115
jIIRwEWO4z0,0.1976330280303955
hedHdad5Yuk,0.3053944706916809
2J7iUgad4dw,0.3307801485061645
PsftgBIY8Qg,0.3445393443107605
cEZRl_AB5Ao,0.2235469818115234
Lc7IFUodS-E,0.3101184964179992
aASmbgiTLi0,0.2735038995742798
E2IL6P9Zw0I,0.285245418548584
EzM03DMgtsY,0.22688889503479
0subUTIDMj8,0.2387603521347046
B-0jXspTqUs,0.2630817890167236
AsVSC54VfqI,0.2169733047485351
NghOZFkPNUc,0.3193651437759399
EuixCyNBQnw,0.2363993525505066
R2GnpTRiplc,0.2457083463668823
K7FjCmlWvuY,0.2376028299331665
nGTYZRs0ljw,0.2231225967407226
bW4VeXchwdQ,0.3070987462997436
HJJudcpUWIk,0.3150560855865478
KskeGIia2Yg,0.3007291555404663
jmumXFfwqYI,0.2713111639022827
CskyDVPbN1g,0.257786750793457
3O5BsLAZCnw,0.2445549964904785
5r1TQOTumKM,0.2799679040908813
mpmicJ8WbGM,0.3036370873451233
UcOIzXnOHc8,0.2721810936927795
pM42sKp6f8A,0.3117884397506714
xY5XUMhQhQw,0.3737372159957886
55cmuu-ierY,0.3116574883460998
WWqmOdeCD_g,0.2660483121871948
LL5pu9GzziA,0.2437289953231811
Hv3GzcfaD1k,0.2326475381851196
Vr8JW3Fl1gs,0.2669081091880798
1G8XubzTTx4,0.228438138961792
LPxHp9AAB6E,0.2625933289527893
wA-Xgjcz5jE,0.2652076482772827
K-mV_8aeQsk,0.3151131868362427
bEbfn3M7-sw,0.2650898098945617
8A2iTiX6T7g,0.3058934807777405
TklRn4KvR8A,0.3016254901885986
-3zqOfMkAc8,0.239949345588684
-XoGA4CpXSk,0.2693513631820678
-5dI3rhxtX0,0.3086237907409668
9Nj1ek-r76Q,0.4519737958908081
skVFHFZ-Yjg,0.2739640474319458
eIaSxhd-N-Y,0.2776764631271362
YajbAkhu6hU,0.2612853646278381
UgE_4TjLswM,0.2964510917663574
hXB-jCstxFY,0.2791042327880859
P0gc43KKhhg,0.2544691562652588
dQIfO_00LBk,0.261408269405365
IQr45nXSyy4,0.2319706082344055
A0LYG3cSF1U,0.2335612773895263
bPWahp7Z2yI,0.2537139654159546
N2IAv7EWEQw,0.2491763830184936
DlJcKi47Dhg,0.2703349590301513
z5SIGkOMr9U,0.2846916913986206
4X-OL6Dz8Wk,0.2150269746780395
ZayWroC0WdE,0.2674767971038818
HkzhNby8-XA,0.2072184681892395
I8pYwTAVSJQ,0.2311668992042541
FNdExSQcMw0,0.2486500144004821
RbZUp_TtE6g,0.237383484840393
oZWMe7xweDY,0.2614606618881225
kkOw8F6weFM,0.2874066829681396
8hfMPoPTN9Q,0.2597075700759887
dGjHfdsv8Ao,0.2846285104751587
Ic4dIZ4dYTk,0.2824811935424804
pJUAz6WIi5I,0.2315369844436645
DLrh3Qt2vDk,0.2712648510932922
vxRCEMcN3RI,0.2016018629074096
DYjUlaQFgm4,0.272562026977539
xK8Od8r01sI,0.2493559122085571
PB_GPChAY10,0.2840327024459839
9YGNMnmHI-8,0.2442833185195922
ejpnVOP4xyk,0.2686330080032348
NqjRUZ9VP2k,0.2543912529945373
4DGqCTf7jFM,0.2602627277374267
s5JDOEcyAcw,0.2921034097671509
uQRCWNzfscU,0.2450992465019226
lXTyaXUf01A,0.2230710387229919
NqVET_Xb2d4,0.2264344692230224
OrvNF731Iuc,0.2411985993385315
5MH-Dx6WAsA,0.2572946548461914
KE18F26utDI,0.1957255601882934
vSqXw-im2mE,0.2041362524032592
8dK9XaYpVNc,0.2695244550704956
FBbFhuCfeaI,0.3070945739746094
ys_6GHcwYWc,0.2539015412330627
AOS5tXjaC1U,0.2426985502243042
LY1tGLBZ2AY,0.3057994246482849
SXLvuLVEGI4,0.2368154525756836
RRuhV-9IoVU,0.2386860251426696
Lsf9bgbJS_E,0.2828810811042785
MZp3_9S_BVs,0.2333875894546508
K0wkZ7acqSI,0.2936298251152038
fw2MXtbXDLU,0.2439644336700439
2kLrpe0bcwY,0.2840478420257568
2jM1lEi8lF4,0.258989930152893
6RD4PxCgwO0,0.2103927135467529
Y0oW-DmpXto,0.2769948244094848
gEq4vg9pfRs,0.2869675159454345
U5HKALbr0tY,0.2745228409767151
Ds0WoeUHQew,0.2879087924957275
yZJKpieLJ3U,0.2558375597000122
S5uo5W21jFs,0.3135607838630676
jpRgf5q-9FM,0.2242740392684936
jOcptau119Q,0.2723842859268188
WyfZ1zOQkwk,0.2639352083206177
8UWdmOQKMwE,0.2624701261520386
v9JOoK88wEQ,0.2413722276687622
0LUxHXJgtMc,0.2994536161422729
x0qoIC_qYxM,0.3073176145553589
Be8T7Jd4Dpw,0.3826824426651001
u7ohdrNYRiM,0.3237990736961365
6mTlK0C0BNo,0.3470097780227661
L49eDwHidOU,0.3079686164855957
K-y2SHFaw4Q,0.3300024271011352
nz4cBVb9wh4,0.3503385782241821
Rb_eLv2B5ps,0.2936854362487793
fIdC3UIx6Ak,0.2971069812774658
85hatY2iiyU,0.3731871843338012
_EpnKL2Bamo,0.2574819922447204
lY-rdDrJb3c,0.2214902639389038
ndKF0a11s6k,0.2183548808097839
LvDEyj9qO7M,0.2330988645553589
c-8P-OeQkm8,0.2297652959823608
hH4pGKB_OU8,0.4198793768882751
63XCqCS2DoY,0.463150680065155
GIVZNtRADPg,0.2770446538925171
nMrN8e0Q8EI,0.2827885150909424
ItiL7XpnKWE,0.239492654800415
ppL4VTbDLa0,0.3218970894813537
bGkJvA6WVGc,0.3183013796806335
JLAEDN0tpDk,0.3119127750396728
sO0sqLxIyDk,0.3366618752479553
i18CiJf6ifU,0.3426845073699951
ILLvxlGn4Hs,0.3247333765029907
2rtPaqkrLPw,0.4283015727996826
cskz74MUEc8,0.3261671066284179
IOZjkEcNHIE,0.2635322213172912
ehsEnYfzREA,0.2879103422164917
RPmBoQ1Ciu0,0.2215192317962646
jwCWcB9w-Go,0.288536787033081
C0Wj6AnFPJo,0.1863671541213989
63gcs9-G8Vw,0.2349894642829895
2-Cwbh8kPx4,0.2206767797470092
2r3p1wNl5f8,0.3379042744636535
2ye08EJSnp8,0.2617186307907104
pILTJGibe6U,0.2927631139755249
97Kk-c06T9w,0.2709838151931762
TYZ21Gqd9kw,0.2634819746017456
ChmFvyGxxVY,0.2769763469696045
5d3GFk7Stas,0.4014610052108764
